,id_product,id_localisation,id_temps,sales,mean_score_critic,mean_score_user
13001,67447,1,4,0.09,68,7.5
13002,12216,1,4,0.0,72,7.5
13003,49917,1,4,0.08,68,8.8
13004,91694,1,4,0.05,63,8.0
13005,33106,1,4,0.11,72,7.5
13006,72678,1,4,0.11,72,7.5
13007,65669,1,4,0.08,70,6.7
13008,46717,1,4,0.06,72,7.5
13009,49134,1,4,0.11,72,7.5
13010,84291,1,4,0.11,83,8.3
13011,87524,1,4,0.1,64,6.8
13012,75918,1,4,0.11,72,7.5
13013,21588,1,4,0.11,72,7.5
13014,30824,1,4,0.11,72,7.5
13015,41090,1,4,0.11,84,8.2
13016,74647,1,4,0.1,72,7.5
13017,85965,1,4,0.11,72,7.5
13018,99122,1,4,0.11,72,7.5
13019,47543,1,4,0.0,72,7.5
13020,67008,1,4,0.11,72,7.5
13021,93914,1,4,0.03,68,7.4
13022,19131,1,4,0.11,72,7.5
13023,49741,1,4,0.08,50,6.2
13024,87422,1,4,0.11,72,7.5
13025,60668,1,4,0.09,63,4.2
13026,59728,1,4,0.0,72,7.5
13027,57672,1,4,0.11,72,7.5
13028,75218,1,4,0.06,39,2.0
13029,27598,1,4,0.11,72,7.5
13030,92508,1,4,0.1,51,5.4
13031,88144,1,4,0.1,72,7.5
13032,63671,1,4,0.11,72,7.5
13033,34667,1,4,0.11,68,5.3
13034,44746,1,4,0.05,56,5.0
13035,53624,1,4,0.1,72,7.5
13036,20986,1,4,0.07,72,7.5
13037,88678,1,4,0.07,49,6.7
13038,83532,1,4,0.07,50,7.1
13039,85841,1,4,0.1,66,6.3
13040,54729,1,4,0.0,72,7.5
13041,64203,1,4,0.1,72,7.5
13042,99058,1,4,0.1,72,7.5
13043,83255,1,4,0.05,72,7.5
13044,37431,1,4,0.1,72,7.5
13045,63788,1,4,0.0,72,7.5
13046,83621,1,4,0.1,72,7.5
13047,54164,1,4,0.1,48,3.5
13048,75312,1,4,0.1,72,7.5
13049,62165,1,4,0.07,72,7.5
13050,86141,1,4,0.1,72,7.5
13051,30177,1,4,0.1,72,7.5
13052,14701,1,4,0.1,72,7.5
13053,62128,1,4,0.09,53,4.8
13054,53762,1,4,0.09,77,6.5
13055,60109,1,4,0.07,82,7.3
13056,38277,1,4,0.09,28,2.8
13057,88358,1,4,0.0,72,7.5
13058,41980,1,4,0.0,72,7.5
13059,79937,1,4,0.07,72,7.5
13060,98031,1,4,0.1,72,7.5
13061,37834,1,4,0.1,72,7.5
13062,72421,1,4,0.1,72,7.5
13063,82114,1,4,0.0,82,8.2
13064,12372,1,4,0.1,72,7.5
13065,14774,1,4,0.09,72,7.5
13066,75563,1,4,0.1,72,7.5
13067,53520,1,4,0.0,72,7.5
13068,60145,1,4,0.09,61,7.8
13069,75640,1,4,0.1,72,7.5
13070,11505,1,4,0.09,66,6.0
13071,91267,1,4,0.1,72,7.5
13072,14988,1,4,0.1,72,7.5
13073,23541,1,4,0.1,72,7.5
13074,65067,1,4,0.09,72,7.5
13075,56884,1,4,0.08,39,5.6
13076,39126,1,4,0.09,72,7.5
13077,11370,1,4,0.09,72,7.5
13078,77424,1,4,0.1,56,8.8
13079,57405,1,4,0.0,72,7.5
13080,13818,1,4,0.0,72,7.5
13081,69313,1,4,0.1,72,7.5
13082,62246,1,4,0.08,72,7.5
13083,80356,1,4,0.07,72,7.5
13084,52077,1,4,0.05,72,7.5
13085,14328,1,4,0.0,70,7.6
13086,92559,1,4,0.05,72,7.5
13087,84643,1,4,0.08,53,6.5
13088,63415,1,4,0.08,72,7.5
13089,38716,1,4,0.09,72,7.5
13090,59262,1,4,0.1,72,7.5
13091,99452,1,4,0.09,72,7.5
13092,37875,1,4,0.08,72,7.5
13093,99065,1,4,0.09,32,1.8
13094,41641,1,4,0.06,17,1.7
13095,48648,1,4,0.0,72,7.5
13096,51332,1,4,0.09,72,7.5
13097,85914,1,4,0.0,72,7.5
13098,69594,1,4,0.09,72,7.5
13099,40776,1,4,0.09,28,0.9
13100,51862,1,4,0.09,72,7.5
13101,43890,1,4,0.08,72,6.8
13102,31665,1,4,0.09,72,7.5
13103,89977,1,4,0.06,63,6.6
13104,66596,1,4,0.09,72,7.5
13105,47515,1,4,0.1,71,8.2
13106,89408,1,4,0.08,72,7.5
13107,38088,1,4,0.09,72,7.5
13108,92954,1,4,0.09,72,7.5
13109,17042,1,4,0.09,72,7.5
13110,94602,1,4,0.0,72,7.5
13111,23824,1,4,0.09,44,4.8
13112,63275,1,4,0.0,72,7.5
13113,27853,1,4,0.08,79,8.3
13114,90295,1,4,0.0,72,7.5
13115,79889,1,4,0.0,87,7.5
13116,16037,1,4,0.09,72,7.5
13117,86315,1,4,0.08,38,3.5
13118,70693,1,4,0.06,80,7.8
13119,87828,1,4,0.09,72,7.5
13120,45437,1,4,0.05,72,7.5
13121,96232,1,4,0.1,72,7.5
13122,64343,1,4,0.09,72,7.5
13123,71358,1,4,0.09,45,8.1
13124,15791,1,4,0.0,72,7.5
13125,95738,1,4,0.09,72,7.5
13126,96974,1,4,0.07,54,8.2
13127,96094,1,4,0.07,45,5.8
13128,61841,1,4,0.08,72,7.5
13129,81674,1,4,0.08,69,7.6
13130,15411,1,4,0.0,72,7.5
13131,79142,1,4,0.08,72,7.5
13132,25128,1,4,0.09,72,7.5
13133,45717,1,4,0.07,36,2.8
13134,95021,1,4,0.06,72,7.5
13135,77940,1,4,0.08,72,7.5
13136,38660,1,4,0.0,72,7.5
13137,58249,1,4,0.0,72,7.5
13138,87647,1,4,0.08,72,7.5
13139,77567,1,4,0.07,72,7.5
13140,93683,1,4,0.08,72,7.5
13141,27690,1,4,0.08,72,7.5
13142,76014,1,4,0.05,72,7.5
13143,56433,1,4,0.05,66,8.2
13144,72851,1,4,0.08,82,8.0
13145,69062,1,4,0.0,72,7.5
13146,79114,1,4,0.0,72,7.5
13147,27130,1,4,0.05,30,5.9
13148,24022,1,4,0.08,72,7.5
13149,47865,1,4,0.07,62,6.5
13150,63702,1,4,0.0,72,7.5
13151,11819,1,4,0.08,72,7.5
13152,49533,1,4,0.0,72,7.5
13153,55099,1,4,0.08,72,7.5
13154,22733,1,4,0.08,72,7.5
13155,19849,1,4,0.0,72,7.5
13156,83369,1,4,0.08,72,7.5
13157,17495,1,4,0.08,31,5.0
13158,25895,1,4,0.08,72,7.5
13159,33423,1,4,0.08,72,7.5
13160,91173,1,4,0.08,72,7.5
13161,19353,1,4,0.08,72,7.5
13162,53281,1,4,0.07,72,7.5
13163,66586,1,4,0.04,72,7.5
13164,41531,1,4,0.0,72,7.5
13165,28296,1,4,0.06,71,7.8
13166,14686,1,4,0.08,72,7.5
13167,31866,1,4,0.0,72,7.5
13168,51901,1,4,0.04,35,4.8
13169,76699,1,4,0.0,72,7.5
13170,61071,1,4,0.08,72,7.5
13171,68477,1,4,0.07,62,8.0
13172,54623,1,4,0.05,72,7.5
13173,21237,1,4,0.08,72,7.5
13174,77047,1,4,0.0,72,7.5
13175,72668,1,4,0.07,72,7.5
13176,84942,1,4,0.07,69,3.0
13177,28187,1,4,0.07,72,7.5
13178,47166,1,4,0.07,72,7.5
13179,34387,1,4,0.0,72,7.5
13180,40012,1,4,0.07,72,7.5
13181,63498,1,4,0.07,46,5.2
13182,74630,1,4,0.07,72,7.5
13183,26362,1,4,0.04,72,7.5
13184,70781,1,4,0.0,43,6.7
13185,54807,1,4,0.07,72,7.5
13186,50701,1,4,0.07,72,7.5
13187,40644,1,4,0.07,72,7.5
13188,17162,1,4,0.07,49,6.5
13189,45803,1,4,0.0,72,7.5
13190,73540,1,4,0.07,72,7.5
13191,79012,1,4,0.07,72,7.5
13192,56664,1,4,0.0,72,7.5
13193,27023,1,4,0.05,55,7.5
13194,93702,1,4,0.0,72,7.5
13195,43925,1,4,0.07,72,7.5
13196,78051,1,4,0.07,72,7.5
13197,58800,1,4,0.08,72,7.5
13198,29375,1,4,0.07,72,7.5
13199,74127,1,4,0.07,72,7.5
13200,56281,1,4,0.04,72,7.5
13201,82671,1,4,0.06,35,5.3
13202,44352,1,4,0.07,72,7.5
13203,91527,1,4,0.0,72,7.5
13204,21245,1,4,0.07,72,7.5
13205,22082,1,4,0.07,72,7.5
13206,67767,1,4,0.0,83,8.0
13207,26598,1,4,0.07,70,8.2
13208,97360,1,4,0.07,72,7.5
13209,40093,1,4,0.01,79,7.8
13210,36850,1,4,0.03,72,7.5
13211,41615,1,4,0.07,72,7.5
13212,52997,1,4,0.01,72,7.7
13213,13456,1,4,0.07,58,5.5
13214,58163,1,4,0.07,72,7.5
13215,21068,1,4,0.01,77,7.1
13216,55039,1,4,0.07,72,7.5
13217,98821,1,4,0.07,72,7.5
13218,27876,1,4,0.0,72,7.5
13219,92790,1,4,0.0,72,7.5
13220,28601,1,4,0.0,72,7.5
13221,29939,1,4,0.02,72,7.5
13222,16515,1,4,0.05,70,9.0
13223,47715,1,4,0.0,72,7.5
13224,15164,1,4,0.01,37,3.8
13225,11708,1,4,0.07,72,7.5
13226,37076,1,4,0.0,72,7.5
13227,50866,1,4,0.0,72,7.5
13228,34357,1,4,0.07,72,7.5
13229,80346,1,4,0.06,47,4.6
13230,58659,1,4,0.0,72,7.5
13231,33532,1,4,0.06,36,5.6
13232,48257,1,4,0.0,72,7.5
13233,35872,1,4,0.0,87,9.0
13234,41906,1,4,0.06,72,7.5
13235,12910,1,4,0.05,72,7.5
13236,49058,1,4,0.06,72,7.5
13237,13923,1,4,0.06,72,7.5
13238,96582,1,4,0.0,72,7.5
13239,89094,1,4,0.01,86,7.1
13240,47148,1,4,0.07,72,7.5
13241,39812,1,4,0.06,72,7.5
13242,56128,1,4,0.0,89,8.4
13243,94906,1,4,0.04,72,7.5
13244,84406,1,4,0.0,72,7.5
13245,34223,1,4,0.06,72,7.5
13246,17339,1,4,0.06,72,7.5
13247,15284,1,4,0.06,41,2.4
13248,54570,1,4,0.06,72,7.5
13249,25846,1,4,0.0,72,7.5
13250,35304,1,4,0.06,72,7.5
13251,61621,1,4,0.0,72,7.5
13252,85418,1,4,0.0,72,7.5
13253,28731,1,4,0.06,72,7.5
13254,83829,1,4,0.06,54,
13255,13327,1,4,0.0,72,7.5
13256,55715,1,4,0.03,72,7.5
13257,43677,1,4,0.06,65,
13258,60839,1,4,0.0,72,7.5
13259,15768,1,4,0.06,72,7.5
13260,85372,1,4,0.06,72,7.5
13261,25948,1,4,0.05,72,7.5
13262,39435,1,4,0.05,78,8.2
13263,54688,1,4,0.0,72,7.5
13264,56114,1,4,0.0,80,8.7
13265,22823,1,4,0.06,72,7.5
13266,34051,1,4,0.06,72,7.5
13267,99934,1,4,0.0,72,7.5
13268,78924,1,4,0.0,72,7.5
13269,93972,1,4,0.04,72,7.5
13270,97488,1,4,0.0,83,5.8
13271,99406,1,4,0.05,42,5.0
13272,79377,1,4,0.05,48,
13273,81617,1,4,0.06,72,7.5
13274,94141,1,4,0.0,72,7.5
13275,24086,1,4,0.0,72,7.5
13276,17047,1,4,0.0,72,7.5
13277,28772,1,4,0.0,72,7.5
13278,19384,1,4,0.0,72,7.5
13279,40294,1,4,0.04,72,7.5
13280,54380,1,4,0.05,72,7.5
13281,83704,1,4,0.0,72,7.5
13282,97129,1,4,0.05,72,7.5
13283,30182,1,4,0.05,72,7.5
13284,70182,1,4,0.0,76,8.0
13285,14960,1,4,0.0,81,8.1
13286,69252,1,4,0.05,72,7.5
13287,58234,1,4,0.05,72,7.5
13288,63074,1,4,0.05,42,5.5
13289,15512,1,4,0.0,72,7.5
13290,49212,1,4,0.05,72,7.5
13291,53299,1,4,0.05,36,
13292,21016,1,4,0.0,72,7.5
13293,97228,1,4,0.0,72,7.5
13294,42269,1,4,0.05,58,7.5
13295,74388,1,4,0.0,72,7.5
13296,19234,1,4,0.0,72,7.5
13297,57040,1,4,0.05,72,7.5
13298,40386,1,4,0.0,72,7.5
13299,43010,1,4,0.0,72,7.5
13300,91658,1,4,0.05,58,6.0
13301,28743,1,4,0.0,72,7.5
13302,21890,1,4,0.0,72,7.5
13303,90814,1,4,0.05,46,
13304,52462,1,4,0.0,72,7.5
13305,82608,1,4,0.05,72,7.5
13306,12056,1,4,0.05,72,7.5
13307,79201,1,4,0.0,61,6.8
13308,22286,1,4,0.01,76,4.9
13309,84587,1,4,0.05,72,7.5
13310,67091,1,4,0.0,72,7.5
13311,77213,1,4,0.05,72,7.5
13312,70516,1,4,0.0,72,7.5
13313,19437,1,4,0.0,72,7.5
13314,50017,1,4,0.05,72,7.5
13315,56381,1,4,0.0,72,7.5
13316,65900,1,4,0.0,72,7.5
13317,22848,1,4,0.03,72,7.5
13318,67362,1,4,0.0,87,8.9
13319,37536,1,4,0.04,72,7.5
13320,40489,1,4,0.04,72,7.5
13321,48088,1,4,0.05,72,7.5
13322,56421,1,4,0.0,89,8.2
13323,82421,1,4,0.02,66,8.0
13324,70313,1,4,0.05,72,7.5
13325,91512,1,4,0.0,72,7.5
13326,13091,1,4,0.03,72,7.5
13327,22326,1,4,0.04,71,7.4
13328,93861,1,4,0.04,72,7.5
13329,11447,1,4,0.0,72,3.8
13330,57332,1,4,0.0,72,7.5
13331,55954,1,4,0.0,72,7.5
13332,27818,1,4,0.0,72,7.5
13333,72406,1,4,0.04,62,5.3
13334,55646,1,4,0.01,74,7.3
13335,24672,1,4,0.02,72,7.5
13336,51625,1,4,0.0,72,7.5
13337,20391,1,4,0.0,72,7.5
13338,70941,1,4,0.0,72,7.5
13339,90559,1,4,0.03,72,7.5
13340,68117,1,4,0.04,72,7.5
13341,77913,1,4,0.0,79,8.1
13342,13309,1,4,0.0,72,7.5
13343,74549,1,4,0.0,72,7.5
13344,96870,1,4,0.0,72,7.5
13345,63480,1,4,0.0,72,7.5
13346,46439,1,4,0.0,79,8.2
13347,20613,1,4,0.0,72,7.5
13348,69666,1,4,0.0,70,7.3
13349,41377,1,4,0.04,72,7.5
13350,83649,1,4,0.0,72,7.5
13351,85591,1,4,0.0,72,7.5
13352,96305,1,4,0.0,72,7.5
13353,12950,1,4,0.04,72,7.5
13354,90984,1,4,0.0,72,7.5
13355,20718,1,4,0.0,72,7.5
13356,62844,1,4,0.04,72,7.5
13357,84238,1,4,0.0,72,7.5
13358,42497,1,4,0.04,72,7.5
13359,31345,1,4,0.04,72,7.5
13360,75153,1,4,0.05,72,7.5
13361,32442,1,4,0.01,72,6.5
13362,87737,1,4,0.0,70,7.2
13363,77990,1,4,0.0,72,7.5
13364,23497,1,4,0.0,72,7.5
13365,98367,1,4,0.04,72,7.5
13366,91730,1,4,0.0,72,7.5
13367,52282,1,4,0.0,72,7.5
13368,20719,1,4,0.0,72,7.5
13369,66769,1,4,0.04,72,7.5
13370,39427,1,4,0.03,67,6.1
13371,95432,1,4,0.0,72,7.5
13372,77477,1,4,0.0,72,7.5
13373,46158,1,4,0.04,72,7.5
13374,55634,1,4,0.0,72,7.5
13375,11422,1,4,0.04,72,7.5
13376,71527,1,4,0.0,72,7.5
13377,84290,1,4,0.04,72,7.5
13378,88614,1,4,0.02,72,7.5
13379,96859,1,4,0.0,72,7.5
13380,36230,1,4,0.04,72,7.5
13381,42947,1,4,0.02,72,7.7
13382,37211,1,4,0.03,72,7.5
13383,78077,1,4,0.0,72,7.5
13384,38419,1,4,0.0,72,7.5
13385,90696,1,4,0.03,72,7.5
13386,38072,1,4,0.03,72,7.5
13387,94098,1,4,0.03,72,7.5
13388,55365,1,4,0.03,44,6.9
13389,41449,1,4,0.0,72,7.5
13390,98151,1,4,0.0,72,7.5
13391,45064,1,4,0.04,72,7.5
13392,82440,1,4,0.0,72,7.5
13393,15996,1,4,0.02,72,7.5
13394,75034,1,4,0.0,72,6.8
13395,64720,1,4,0.0,72,7.5
13396,16252,1,4,0.0,72,7.5
13397,81717,1,4,0.0,72,7.5
13398,98745,1,4,0.0,72,7.5
13399,57902,1,4,0.03,72,7.5
13400,19296,1,4,0.0,64,7.1
13401,20045,1,4,0.03,72,7.5
13402,65328,1,4,0.0,72,7.5
13403,25715,1,4,0.02,72,7.5
13404,96075,1,4,0.0,72,7.5
13405,33805,1,4,0.03,72,7.5
13406,93488,1,4,0.0,72,7.5
13407,19128,1,4,0.0,72,7.5
13408,43843,1,4,0.0,72,7.5
13409,69522,1,4,0.0,72,7.5
13410,55922,1,4,0.01,72,7.0
13411,54695,1,4,0.0,66,4.9
13412,99418,1,4,0.0,72,7.5
13413,73114,1,4,0.0,72,7.5
13414,23387,1,4,0.0,72,7.5
13415,79373,1,4,0.0,72,7.5
13416,72969,1,4,0.0,72,7.5
13417,15674,1,4,0.0,78,8.0
13418,79753,1,4,0.0,82,7.5
13419,57137,1,4,0.0,72,7.5
13420,17893,1,4,0.0,73,8.2
13421,85427,1,4,0.03,72,7.5
13422,99079,1,4,0.0,79,8.1
13423,57306,1,4,0.0,72,7.5
13424,67201,1,4,0.03,72,7.5
13425,54370,1,4,0.0,72,7.5
13426,98001,1,4,0.03,72,7.5
13427,12348,1,4,0.0,72,7.5
13428,18146,1,4,0.01,80,8.1
13429,98936,1,4,0.0,72,7.5
13430,37956,1,4,0.03,72,7.5
13431,73341,1,4,0.0,72,7.5
13432,36195,1,4,0.0,72,7.5
13433,57980,1,4,0.01,76,7.3
13434,96866,1,4,0.02,72,7.5
13435,48061,1,4,0.0,72,7.5
13436,56765,1,4,0.0,72,7.5
13437,36278,1,4,0.0,72,7.5
13438,89961,1,4,0.0,72,7.5
13439,91664,1,4,0.0,72,7.5
13440,47260,1,4,0.0,67,5.8
13441,96116,1,4,0.0,64,6.1
13442,18981,1,4,0.03,72,7.5
13443,29443,1,4,0.0,72,7.5
13444,50219,1,4,0.0,72,7.5
13445,93448,1,4,0.0,72,7.5
13446,79099,1,4,0.0,72,7.5
13447,81947,1,4,0.0,72,7.5
13448,96492,1,4,0.0,72,7.5
13449,50389,1,4,0.0,90,8.6
13450,85582,1,4,0.0,72,7.5
13451,69432,1,4,0.03,72,7.5
13452,71114,1,4,0.0,72,7.5
13453,99174,1,4,0.03,72,7.5
13454,39070,1,4,0.01,63,6.2
13455,98012,1,4,0.0,72,7.5
13456,46836,1,4,0.03,72,7.5
13457,96717,1,4,0.02,41,
13458,22026,1,4,0.0,77,6.9
13459,20231,1,4,0.0,72,7.5
13460,84412,1,4,0.03,72,7.5
13461,17318,1,4,0.0,72,7.5
13462,79429,1,4,0.0,72,7.5
13463,27892,1,4,0.0,72,7.5
13464,27616,1,4,0.0,72,7.5
13465,53676,1,4,0.0,72,7.5
13466,71707,1,4,0.0,72,7.5
13467,74865,1,4,0.0,46,4.7
13468,16753,1,4,0.02,72,7.5
13469,30340,1,4,0.0,72,7.5
13470,94593,1,4,0.02,72,7.5
13471,67330,1,4,0.02,72,7.5
13472,62214,1,4,0.02,60,
13473,83267,1,4,0.02,72,7.5
13474,90887,1,4,0.0,72,7.5
13475,88631,1,4,0.02,72,7.5
13476,26196,1,4,0.02,72,7.5
13477,45742,1,4,0.0,72,7.5
13478,81652,1,4,0.02,72,7.5
13479,78538,1,4,0.0,72,7.5
13480,34619,1,4,0.0,74,8.4
13481,89022,1,4,0.0,72,7.5
13482,27961,1,4,0.0,72,7.5
13483,40628,1,4,0.0,72,7.5
13484,76362,1,4,0.01,72,7.5
13485,20102,1,4,0.0,57,6.7
13486,57406,1,4,0.0,76,6.9
13487,93562,1,4,0.0,72,7.5
13488,72190,1,4,0.0,72,7.5
13489,40469,1,4,0.0,72,7.5
13490,28452,1,4,0.0,72,7.5
13491,62400,1,4,0.02,39,2.2
13492,82999,1,4,0.0,76,7.9
13493,89661,1,4,0.0,72,7.5
13494,51298,1,4,0.0,72,7.5
13495,27607,1,4,0.02,72,7.5
13496,39661,1,4,0.0,72,7.5
13497,54735,1,4,0.0,73,8.2
13498,92027,1,4,0.0,78,8.3
13499,15402,1,4,0.02,72,7.5
13500,91698,1,4,0.0,72,7.5
13501,88786,1,4,0.0,72,7.5
13502,25401,1,4,0.0,68,6.7
13503,76798,1,4,0.0,72,7.5
13504,96352,1,4,0.0,72,7.5
13505,39475,1,4,0.0,36,3.9
13506,76836,1,4,0.0,72,7.5
13507,15300,1,4,0.02,72,7.5
13508,12459,1,4,0.0,72,7.5
13509,68892,1,4,0.02,72,7.5
13510,22598,1,4,0.02,72,7.5
13511,84118,1,4,0.0,67,6.7
13512,86953,1,4,0.02,72,7.5
13513,77381,1,4,0.0,72,7.5
13514,39983,1,4,0.0,72,7.5
13515,31823,1,4,0.0,69,7.3
13516,58984,1,4,0.02,72,7.5
13517,31050,1,4,0.0,55,6.0
13518,29170,1,4,0.0,42,4.9
13519,57631,1,4,0.0,72,7.5
13520,77336,1,4,0.02,72,7.5
13521,99064,1,4,0.0,72,7.5
13522,30062,1,4,0.0,72,7.5
13523,15496,1,4,0.02,72,7.5
13524,53374,1,4,0.0,72,7.5
13525,77675,1,4,0.01,72,7.5
13526,79205,1,4,0.0,74,8.3
13527,77756,1,4,0.02,72,7.5
13528,62818,1,4,0.02,72,7.5
13529,73504,1,4,0.02,72,7.5
13530,51335,1,4,0.01,71,7.1
13531,83824,1,4,0.0,72,7.5
13532,56643,1,4,0.0,72,7.5
13533,53112,1,4,0.0,72,7.5
13534,61638,1,4,0.0,72,7.5
13535,37289,1,4,0.02,72,7.5
13536,52519,1,4,0.02,63,8.1
13537,38525,1,4,0.02,72,7.5
13538,82265,1,4,0.0,72,7.5
13539,24339,1,4,0.0,54,
13540,69858,1,4,0.02,72,7.5
13541,47367,1,4,0.0,72,7.5
13542,30730,1,4,0.01,72,7.5
13543,88898,1,4,0.0,67,5.7
13544,24741,1,4,0.0,72,7.5
13545,28639,1,4,0.01,39,3.1
13546,24828,1,4,0.0,72,7.5
13547,74491,1,4,0.01,67,5.7
13548,70363,1,4,0.02,72,7.5
13549,46835,1,4,0.0,72,7.5
13550,95405,1,4,0.02,72,7.5
13551,13837,1,4,0.01,72,7.5
13552,19441,1,4,0.0,72,7.5
13553,94106,1,4,0.0,72,7.5
13554,91374,1,4,0.02,72,7.5
13555,40128,1,4,0.0,72,7.5
13556,48510,1,4,0.0,72,7.5
13557,47560,1,4,0.01,72,7.5
13558,41601,1,4,0.02,72,7.5
13559,41537,1,4,0.01,72,7.5
13560,98286,1,4,0.01,72,7.3
13561,24983,1,4,0.0,72,7.5
13562,58757,1,4,0.01,72,7.5
13563,25630,1,4,0.0,72,7.5
13564,57756,1,4,0.0,72,7.5
13565,77387,1,4,0.0,72,7.5
13566,14895,1,4,0.0,72,7.5
13567,12332,1,4,0.0,72,7.5
13568,92676,1,4,0.01,72,7.5
13569,94166,1,4,0.0,72,7.5
13570,24786,1,4,0.0,72,7.5
13571,70589,1,4,0.0,72,7.5
13572,21004,1,4,0.0,66,8.3
13573,60262,1,4,0.0,72,7.5
13574,91457,1,4,0.0,72,7.5
13575,38767,1,4,0.0,72,7.5
13576,59405,1,4,0.01,72,7.5
13577,52610,1,4,0.01,72,7.5
13578,66413,1,4,0.0,72,7.5
13579,79043,1,4,0.0,72,7.5
13580,79195,1,4,0.0,72,7.5
13581,28915,1,4,0.0,72,7.5
13582,53406,1,4,0.0,72,7.5
13583,41430,1,4,0.01,72,7.5
13584,44002,1,4,0.0,72,7.5
13585,74458,1,4,0.0,72,7.5
13586,99459,1,4,0.01,72,7.5
13587,42048,1,4,0.0,72,7.5
13588,56571,1,4,0.0,72,7.5
13589,65903,1,4,0.0,72,7.5
13590,34236,1,4,0.0,72,7.5
13591,65717,1,4,0.0,75,7.0
13592,51732,1,4,0.01,75,8.5
13593,86176,1,4,0.0,72,7.5
13594,28849,1,4,0.0,72,7.5
13595,82379,1,4,0.0,72,7.5
13596,58987,1,4,0.0,72,7.5
13597,79368,1,4,0.0,72,7.5
13598,96960,1,4,0.0,72,7.5
13599,54870,1,4,0.0,72,7.5
13600,76974,1,4,0.0,80,8.0
13601,33485,1,4,0.0,72,7.5
13602,89106,1,4,0.0,72,7.5
13603,30735,1,4,0.0,72,7.5
13604,21042,1,4,0.0,72,7.5
13605,82592,1,4,0.0,72,7.5
13606,91977,1,4,0.0,72,7.5
13607,55559,1,4,0.01,72,7.5
13608,98939,1,4,0.01,72,7.5
13609,87330,1,4,0.0,72,7.5
13610,77625,1,4,0.0,72,7.5
13611,89115,1,4,0.0,72,7.5
13612,44734,1,4,0.0,72,7.5
13613,69389,1,4,0.0,72,7.5
13614,55028,1,4,0.0,72,7.5
13615,70275,1,4,0.0,72,7.5
13616,34278,1,4,0.01,72,7.5
13617,93533,1,4,0.0,72,7.5
13618,72606,1,4,0.0,72,7.5
13619,63158,1,4,0.0,72,7.5
13620,87091,1,4,0.0,78,6.9
13621,42731,1,4,0.0,72,7.5
13622,26283,1,4,0.0,72,7.5
13623,34239,1,4,0.0,72,7.5
13624,42191,1,4,0.0,82,8.6
13625,20338,1,4,0.0,72,7.5
13626,41407,1,4,0.0,80,8.2
13627,46485,1,4,0.0,72,7.5
13628,46672,1,4,0.0,72,7.5
13629,69462,1,4,0.0,72,7.5
13630,64517,1,4,0.0,72,7.5
13631,91133,1,4,0.0,72,7.5
13632,58887,1,4,0.0,72,7.5
13633,71451,1,4,0.0,72,7.5
13634,33629,2,4,11.01,80,8.0
13635,93895,2,4,7.06,87,8.4
13636,99527,2,4,8.59,80,7.4
13637,71663,2,4,3.63,94,6.3
13638,12677,2,4,2.77,72,7.5
13639,25450,2,4,3.69,94,6.3
13640,19703,2,4,6.42,86,7.6
13641,33953,2,4,3.03,49,8.0
13642,54056,2,4,2.25,96,8.8
13643,23826,2,4,1.35,83,7.1
13644,61259,2,4,0.69,87,8.8
13645,12996,2,4,1.95,91,8.6
13646,99469,2,4,1.92,92,8.0
13647,63982,2,4,1.24,83,7.3
13648,62429,2,4,1.56,90,8.8
13649,71237,2,4,1.43,84,7.5
13650,99992,2,4,1.99,72,7.5
13651,17606,2,4,1.34,91,8.9
13652,84087,2,4,1.06,94,7.3
13653,84260,2,4,0.89,89,8.6
13654,51135,2,4,1.36,81,8.7
13655,46384,2,4,0.48,72,7.5
13656,73879,2,4,0.0,72,7.5
13657,85919,2,4,2.46,91,7.6
13658,40364,2,4,0.94,83,7.5
13659,12411,2,4,0.97,92,8.7
13660,30144,2,4,1.66,72,7.5
13661,43694,2,4,0.73,84,8.2
13662,58920,2,4,0.94,87,7.8
13663,82121,2,4,1.59,72,7.5
13664,65908,2,4,1.07,91,8.1
13665,31938,2,4,0.71,93,7.3
13666,42619,2,4,0.69,85,8.3
13667,33152,2,4,0.09,85,6.1
13668,35920,2,4,0.98,79,7.4
13669,45479,2,4,1.47,83,8.7
13670,69483,2,4,1.41,84,6.9
13671,63771,2,4,0.82,82,7.2
13672,65663,2,4,1.79,90,7.5
13673,96259,2,4,0.46,91,8.7
13674,40705,2,4,1.24,72,7.5
13675,99264,2,4,0.56,86,7.9
13676,44515,2,4,1.24,87,7.8
13677,87920,2,4,0.13,85,6.8
13678,17031,2,4,1.27,78,6.7
13679,35260,2,4,0.62,80,8.6
13680,35481,2,4,0.85,72,7.5
13681,77500,2,4,0.41,84,8.6
13682,22308,2,4,0.32,79,7.6
13683,88160,2,4,0.47,62,5.2
13684,52641,2,4,0.62,83,7.9
13685,82431,2,4,0.39,83,7.9
13686,58150,2,4,0.0,72,7.5
13687,12982,2,4,0.27,75,7.8
13688,50860,2,4,0.97,83,6.5
13689,66440,2,4,0.67,49,6.6
13690,36970,2,4,0.54,72,7.5
13691,89932,2,4,0.37,80,4.5
13692,43756,2,4,0.34,89,8.9
13693,38300,2,4,0.45,84,8.1
13694,17792,2,4,0.4,89,8.9
13695,33813,2,4,0.24,72,7.5
13696,86939,2,4,0.0,72,7.5
13697,30802,2,4,0.66,72,7.5
13698,26795,2,4,0.16,72,7.5
13699,49942,2,4,0.44,87,7.9
